,salary_min,salary_max,currency,vacancy,link,source
1159,45000.0,,руб.,Старший Продавец-кассир ( м. Багратионовская Фили),https://hh.ru/vacancy/46748987?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1160,40500.0,40500.0,руб.,Кассир,https://hh.ru/vacancy/52238508?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1161,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/49714944?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1162,39000.0,46000.0,руб.,Продавец-кассир (Рогожский Вал),https://hh.ru/vacancy/52470943?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1163,40000.0,,руб.,Продавец-кассир (м. Ленинский проспект),https://hh.ru/vacancy/44868025?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1164,53500.0,53500.0,руб.,Кассир,https://hh.ru/vacancy/51725401?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1165,50000.0,,руб.,Бухгалтер-кассир,https://hh.ru/vacancy/50186365?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1166,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/51399313?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1167,40000.0,55000.0,руб.,Кассир,https://hh.ru/vacancy/52199107?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1168,39000.0,46000.0,руб.,Продавец-кассир (Люблинская),https://hh.ru/vacancy/52527703?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1169,40000.0,,руб.,Кассир,https://hh.ru/vacancy/52152826?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1170,35000.0,45000.0,руб.,Кассир (м. Коньково),https://hh.ru/vacancy/50868839?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1171,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/49826410?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1172,48000.0,48000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52193709?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1173,38000.0,42000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52461005?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1174,65000.0,70000.0,руб.,Продавец - кассир (розничный магазин),https://hh.ru/vacancy/52102564?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1175,33481.0,39157.0,руб.,Продавец-кассир (м.Тульская),https://hh.ru/vacancy/52482040?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1176,40000.0,55000.0,руб.,Старший кассир,https://hh.ru/vacancy/52218565?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1177,50000.0,,руб.,Кассир (ЦУМ Outlet - ТЦ Афимолл),https://hh.ru/vacancy/44867200?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1178,55000.0,60000.0,руб.,Администратор-кассир (м. Выстовочная ),https://hh.ru/vacancy/50716156?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1179,33000.0,39000.0,руб.,Продавец-кассир (Медведково),https://hh.ru/vacancy/52469051?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1180,39000.0,46000.0,руб.,Продавец-кассир (Коновалова),https://hh.ru/vacancy/52527755?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1181,48500.0,,руб.,Продавец-кассир (Москва),https://hh.ru/vacancy/52279340?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1182,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/49656009?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1183,51019.0,59873.0,руб.,Старший кассир,https://hh.ru/vacancy/50574489?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1184,30000.0,60000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52220951?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1185,50000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52204802?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1186,60000.0,70000.0,руб.,Продавец - кассир (ТЦ Азовский),https://hh.ru/vacancy/52162804?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1187,,45000.0,руб.,Продавец-кассир в гипермаркет,https://hh.ru/vacancy/52620356?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1188,50000.0,50000.0,руб.,Старший кассир (м. Войковская),https://hh.ru/vacancy/49515620?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1189,35000.0,45000.0,руб.,Кассир (м. Ломоносовский проспект),https://hh.ru/vacancy/50869156?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1190,40000.0,60000.0,руб.,Кассир,https://hh.ru/vacancy/49731141?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1191,33620.0,38959.0,руб.,Продавец-кассир (м. Новокосино),https://hh.ru/vacancy/49471127?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1192,45000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52184071?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1193,36000.0,41000.0,руб.,"Кассир (ТЦ ""Вегас"")",https://hh.ru/vacancy/51622214?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1194,39500.0,46000.0,руб.,Продавец-кассир (Рязанский проспект),https://hh.ru/vacancy/50252465?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1195,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/49657392?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1196,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/49656008?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1197,32800.0,44800.0,руб.,Кассир в Ашан Рублево,https://hh.ru/vacancy/52650939?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1198,33000.0,39000.0,руб.,Продавец-кассир (м. Тимирязевская),https://hh.ru/vacancy/47041897?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1199,45000.0,45000.0,руб.,"Кассир-операционист отделение ""Первомайское""",https://hh.ru/vacancy/52255252?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1200,38000.0,42000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52463466?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1201,,41196.0,руб.,"Старший кассир (Новые Черёмушки, Коньково)",https://hh.ru/vacancy/52595496?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1202,42000.0,47000.0,руб.,Старший кассир-администратор (м. Владыкино),https://hh.ru/vacancy/50420661?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1203,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/52463366?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1204,50000.0,,руб.,Консультант-Кассир,https://hh.ru/vacancy/52215329?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1205,,,,Кассир-продавец (м. Славянский бульвар),https://hh.ru/vacancy/51772708?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1206,42000.0,47000.0,руб.,Старший кассир-администратор (м. Рязанский проспект),https://hh.ru/vacancy/50420613?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1207,35000.0,45000.0,руб.,Кассир (м. Юго-Западная),https://hh.ru/vacancy/50875015?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1208,40124.0,52665.0,руб.,Кассир-специалист,https://hh.ru/vacancy/52156516?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1209,44000.0,,руб.,Администратор-кассир,https://hh.ru/vacancy/52110174?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1210,,,,Кассир,https://hh.ru/vacancy/52120007?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1211,50000.0,,руб.,Продавец-кассир (м. Октябрьское поле),https://hh.ru/vacancy/52234731?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1212,50000.0,55000.0,руб.,Оператор-кассир АЗС,https://hh.ru/vacancy/51863420?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1213,55000.0,,руб.,Продавец - кассир (м. Ховрино),https://hh.ru/vacancy/52274220?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1214,33481.0,,руб.,Продавец-кассир (Международная),https://hh.ru/vacancy/48447579?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1215,45000.0,,руб.,Продавец-кассир (м. Калужская),https://hh.ru/vacancy/50971704?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1216,25000.0,30000.0,руб.,Кассир,https://hh.ru/vacancy/51036326?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1217,35000.0,45000.0,руб.,Кассир (м. Строгино),https://hh.ru/vacancy/50738091?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1218,45000.0,,руб.,Кассир/Оператор выдачи (м. Крылатское),https://hh.ru/vacancy/52268417?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1219,43170.0,50662.0,руб.,Ночной старший кассир,https://hh.ru/vacancy/48088776?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1220,45000.0,,руб.,Администратор-кассир (м.Римская),https://hh.ru/vacancy/52173910?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1221,50000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/50851243?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1222,40000.0,,руб.,Продавец-кассир (м. Коньково),https://hh.ru/vacancy/44218264?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1223,40000.0,43000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/50925140?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1224,70000.0,,руб.,Кассир-оператор,https://hh.ru/vacancy/52048661?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1225,50000.0,,руб.,Кассир - оператор (м. Строгино),https://hh.ru/vacancy/47783488?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1226,31231.0,,руб.,Продавец-кассир (Троицк),https://hh.ru/vacancy/46441501?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1227,55000.0,,руб.,Продавец-кассир (м.Автозаводская),https://hh.ru/vacancy/52258723?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1228,40000.0,45000.0,руб.,Администратор-кассир,https://hh.ru/vacancy/52398107?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1229,30000.0,,руб.,Кассир в супермаркет,https://hh.ru/vacancy/52616343?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1230,48000.0,48000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/50990367?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1231,37000.0,42000.0,руб.,Продавец-кассир (метро Тушинская),https://hh.ru/vacancy/51219945?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1232,48000.0,66000.0,руб.,Продавец-кассир в гипермаркет (м. ВДНХ),https://hh.ru/vacancy/52242804?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1233,35000.0,45000.0,руб.,Кассир (м. Пражская),https://hh.ru/vacancy/52422458?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1234,42000.0,47000.0,руб.,Старший кассир-администратор (м.Алма-Атинская),https://hh.ru/vacancy/49826087?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1235,45000.0,,руб.,Кассир (общепит),https://hh.ru/vacancy/52113049?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1236,40000.0,45000.0,руб.,Кассир (м. Достоевского),https://hh.ru/vacancy/51295993?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1237,80000.0,,руб.,Старший бухгалтер-кассир,https://hh.ru/vacancy/51620707?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1238,40000.0,40000.0,руб.,Кассир в столовую,https://hh.ru/vacancy/50879275?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1239,80000.0,,руб.,Администратор-кассир (м. Южная),https://hh.ru/vacancy/50578708?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1240,40000.0,,руб.,Кассир/Оператор выдачи (г.Видное),https://hh.ru/vacancy/52262430?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1241,35000.0,35000.0,руб.,Кассир-операционист (м. Нахимовский проспект),https://hh.ru/vacancy/52232427?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1242,40000.0,60000.0,руб.,Продавец-кассир в спортивный магазин (ш. Энтузиастов),https://hh.ru/vacancy/50102033?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1243,55000.0,,руб.,Продавец-кассир в магазин RalfRinger,https://hh.ru/vacancy/48789770?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1244,,50000.0,руб.,Кассир в Грабли Box,https://hh.ru/vacancy/48252152?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1245,,45000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52131163?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1246,40000.0,,руб.,Старший кассир ОКВКУ (Автосалон - д. Картмазово),https://hh.ru/vacancy/51603581?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1247,40700.0,,руб.,Продавец-кассир (м. Перово),https://hh.ru/vacancy/52330099?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1248,33000.0,39000.0,руб.,Продавец-кассир (Электрозаводская),https://hh.ru/vacancy/52457201?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1249,45000.0,60000.0,руб.,Продавец-кассир (Москва и Мос.Область),https://hh.ru/vacancy/51203923?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1250,55000.0,85000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52085734?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1251,45000.0,,руб.,"Кассир (ТРЦ ""Щука"")",https://hh.ru/vacancy/52245030?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1252,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/52461291?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1253,35000.0,45000.0,руб.,Кассир (м. Славянский бульвар),https://hh.ru/vacancy/50873378?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1254,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/50420079?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1255,40000.0,80000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51049506?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1256,40124.0,50470.0,руб.,Кассир,https://hh.ru/vacancy/51967798?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1257,32000.0,,руб.,Ночной кассир,https://hh.ru/vacancy/52301526?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1258,46500.0,,руб.,Кассир в Спортмастер (м. Народное Ополчение),https://hh.ru/vacancy/50999916?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1259,33000.0,41000.0,руб.,"Старший кассир (г. Москва, ул. Матвеевская, д.20, корп.3)",https://hh.ru/vacancy/52345445?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1260,60000.0,,руб.,"Продавец-кассир (п. Коммунарка, ул. А.Монаховой, д. 10)",https://hh.ru/vacancy/48726219?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1261,40000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52275874?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1262,39733.0,,руб.,Продавец-кассир (м Солнцево),https://hh.ru/vacancy/49914535?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1263,36000.0,60000.0,руб.,Кассир в ресторан,https://hh.ru/vacancy/52124532?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1264,49000.0,,руб.,Администратор-кассир,https://hh.ru/vacancy/52121270?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1265,80000.0,,руб.,Администратор-кассир (м. Пражская),https://hh.ru/vacancy/50615635?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1266,37000.0,41000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52359444?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1267,51000.0,,руб.,Продавец-кассир (м. Кунцевская),https://hh.ru/vacancy/52339789?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1268,35000.0,45000.0,руб.,Кассир (м. Скобелевская),https://hh.ru/vacancy/50872772?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1269,55000.0,,руб.,Продавец-кассир (м. Молодежная),https://hh.ru/vacancy/49690332?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1270,40000.0,,руб.,Продавец-кассир (м. Речной вокзал),https://hh.ru/vacancy/44722625?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1271,45790.0,,руб.,Старший кассир (деревня Ватутинки-1),https://hh.ru/vacancy/49950230?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1272,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/52463430?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1273,35000.0,45000.0,руб.,Кассир (м. Волгоградский проспект),https://hh.ru/vacancy/49223892?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1274,45000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/50717665?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1275,42000.0,47000.0,руб.,Старший кассир-администратор (м. Строгино),https://hh.ru/vacancy/50421321?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1276,35000.0,45000.0,руб.,Кассир (м. Саларьево),https://hh.ru/vacancy/50871068?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1277,39825.0,64000.0,руб.,Старший кассир (Коммунарка п),https://hh.ru/vacancy/48597870?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1278,35000.0,45000.0,руб.,Кассир (м. Кожуховская),https://hh.ru/vacancy/51883472?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1279,34500.0,,руб.,Кассир-продавец,https://hh.ru/vacancy/52297165?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1280,40400.0,40400.0,руб.,Продавец-кассир (м. Царицыно),https://hh.ru/vacancy/46949878?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1281,48500.0,,руб.,Продавец-кассир (м. Профсоюзная),https://hh.ru/vacancy/52206520?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1282,40000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52119074?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1283,42000.0,47000.0,руб.,Старший кассир-администратор,https://hh.ru/vacancy/52461137?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
